node,degree,neighbor_edges,possible_edges,closure_ratio,brokerage_score,entity_type,gender
"Gauthine again interrogated first; denied all that was said against her, despite",3,3,3,1.0,0.0,unknown,unknown
Claude Dieudegnon,9,36,36,1.0,0.0,unknown,unknown
Laurent Simonin,9,36,36,1.0,0.0,unknown,unknown
Demenge Claude Jean le Maire,10,45,45,1.0,0.0,unknown,unknown
Gabriel Mulnier hostelain,10,45,45,1.0,0.0,unknown,unknown
Anthoinette femme Jean Magdelaine,10,45,45,1.0,0.0,unknown,unknown
Dieudonné Laurent de Xouarupt,10,45,45,1.0,0.0,unknown,unknown
Nicole fille Nicolas d'Acraigne,10,45,45,1.0,0.0,unknown,unknown
femme Cuguin Magister,3,3,3,1.0,0.0,unknown,unknown
B 8939 ; witch 316,3,3,3,1.0,0.0,unknown,unknown
Marguerite femme Demenge Bagrat,10,45,45,1.0,0.0,unknown,unknown
Jehennon femme Gerard Choppat de Mazelay,10,45,45,1.0,0.0,unknown,unknown
"When she was in hands of executioner, after being shaved, judges urged her",10,45,45,1.0,0.0,unknown,unknown
Dieudenon Masson,10,45,45,1.0,0.0,unknown,unknown
Martin Bourdon laboureur de Champegnoult,7,21,21,1.0,0.0,unknown,unknown
Sybille femme Stoffel Marchal,10,45,45,1.0,0.0,unknown,unknown
Lienard le Tincturier bourgeois de St. Dié,7,21,21,1.0,0.0,unknown,unknown
Jean Humbert laboureur de St Nicolas,10,45,45,1.0,0.0,unknown,unknown
Lienhard Marchal,10,45,45,1.0,0.0,unknown,unknown
Jennon femme Nicolas Mongenan,10,45,45,1.0,0.0,unknown,unknown
Jean du Couras,10,45,45,1.0,0.0,unknown,unknown
Catherine Vicaire jeune fille de Mouriviller,10,45,45,1.0,0.0,unknown,unknown
Barbe femme Jean Chadat de Mouriviller,10,45,45,1.0,0.0,unknown,unknown
Collatte veuve Adam Bessat,10,45,45,1.0,0.0,unknown,unknown
Annon femme Remys Masson,10,45,45,1.0,0.0,unknown,unknown
Sibille femme Rebenhanns,10,45,45,1.0,0.0,unknown,unknown
Jacquot Claudon Noel de Nompatelize,10,45,45,1.0,0.0,unknown,unknown
Claudon femme Jean Bregeat,3,3,3,1.0,0.0,unknown,unknown
Thoussainct Bournery,10,45,45,1.0,0.0,unknown,unknown
Claudon Maillard,10,45,45,1.0,0.0,unknown,unknown
Jean Colas Claude Martin,3,3,3,1.0,0.0,unknown,unknown
"and (6) Missing
(7) Catherine femme Jean Mandray
Witch 192",10,45,45,1.0,0.0,unknown,unknown
Colas Jean Ferry,10,45,45,1.0,0.0,unknown,unknown
Walter Adam,10,45,45,1.0,0.0,unknown,unknown
Mathiat Play Cesson,10,45,45,1.0,0.0,unknown,unknown
Claudatte femme Colas Jean Mongeatte,7,21,21,1.0,0.0,unknown,unknown
Anthoine Bergier,9,36,36,1.0,0.0,unknown,unknown
Ydatte Marchal,3,3,3,1.0,0.0,unknown,unknown
Didier de Senonville,6,15,15,1.0,0.0,unknown,unknown
Didier Villaume de Docelles,10,45,45,1.0,0.0,unknown,unknown
de Giriviller,4,6,6,1.0,0.0,unknown,unknown
Zabelat femme Jean Anthoine,10,45,45,1.0,0.0,unknown,unknown
Nicolle femme Anthoine Navel de Brouvelieures,10,45,45,1.0,0.0,unknown,unknown
Bernard Viry alias Melynne de Brouvelieures,10,45,45,1.0,0.0,unknown,unknown
"B 7137 no 3; witch 117, Margo femme Jean Georges, de Parey-sous-Montfort",9,36,36,1.0,0.0,unknown,unknown
Vatellet Dellenal,10,45,45,1.0,0.0,unknown,unknown
Quentin de Verpelliere bourgeois de Ste Croix,10,45,45,1.0,0.0,unknown,unknown
Missing - damage,10,45,45,1.0,0.0,unknown,unknown
Claudon Grand Ferry,10,45,45,1.0,0.0,unknown,unknown
"Nicolas Ratonge de la Vacherie
Two years earlier had employed Jennon's daughter ",10,45,45,1.0,0.0,unknown,unknown
Lucas Jean Peltre,9,36,36,1.0,0.0,unknown,unknown
Jehenne veuve Louy Denys,10,45,45,1.0,0.0,unknown,unknown
Didier Symonin,10,45,45,1.0,0.0,unknown,unknown
Isabelle veuve Didier Rouyer,10,45,45,1.0,0.0,unknown,unknown
Jean Didier Jacquemin,10,45,45,1.0,0.0,unknown,unknown
Witch 344: Vosges G563,4,6,6,1.0,0.0,unknown,unknown
"B 8281 no 2; witch 132, Margueritte veuve Claudin Hierosme, de Vilcey-sur-Trey",10,45,45,1.0,0.0,unknown,unknown
Jean Masson bouchier,9,36,36,1.0,0.0,unknown,unknown
Jean Clerc de Padoux,10,45,45,1.0,0.0,unknown,unknown
Estienne Haxaire de Rozieres,5,10,10,1.0,0.0,unknown,unknown
Nicolas Petit Didier d'Avould,10,45,45,1.0,0.0,unknown,unknown
"B 8724 no 4. Witch 304, Anthoinette femme Didier Chaudron, de Raon",4,6,6,1.0,0.0,unknown,unknown
Blaisatte veuve de Thiery Breton de Moyemont,10,45,45,1.0,0.0,unknown,unknown
Claude Cognol,10,45,45,1.0,0.0,unknown,unknown
"B 9554 no 2; witch 332, Denisatte femme Nicolas Humbert du Grand Rombach",6,15,15,1.0,0.0,unknown,unknown
Hellenix femme Dieudonné Marchal de Reillon,9,36,36,1.0,0.0,unknown,unknown
Bastien Bacourt,10,45,45,1.0,0.0,unknown,unknown
had fight with Jeanne's son aged 10,10,45,45,1.0,0.0,unknown,unknown
Catherine servante a Demenge Lorrain,10,45,45,1.0,0.0,unknown,unknown
Mongin Godat,10,45,45,1.0,0.0,unknown,unknown
Loys Melenicque,10,45,45,1.0,0.0,unknown,unknown
veuve Claudin Clement,3,3,3,1.0,0.0,unknown,unknown
Jean Demengeon Jacot peltre de Bussang,9,36,36,1.0,0.0,unknown,unknown
Henry fils Henry,3,3,3,1.0,0.0,unknown,unknown
Jean le Maire le viel,10,45,45,1.0,0.0,unknown,unknown
Jehennon femme Jean Hugo,10,45,45,1.0,0.0,unknown,unknown
Lienard Valentin Napuel,10,45,45,1.0,0.0,unknown,unknown
Honnete homme Paul Villaume,10,45,45,1.0,0.0,unknown,unknown
Didier Voignier dit Gros Didier,10,45,45,1.0,0.0,unknown,unknown
Colin Menginot,10,45,45,1.0,0.0,unknown,unknown
Demenge Durand demeurant a Dompierre,10,45,45,1.0,0.0,unknown,unknown
Jean Nicklauss,10,45,45,1.0,0.0,unknown,unknown
Jean Poirel,10,45,45,1.0,0.0,unknown,unknown
"B 2583 no 3; witch 017, George Parmentier de l'Estraye",5,10,10,1.0,0.0,unknown,unknown
Hanns Fritsch,7,21,21,1.0,0.0,unknown,unknown
Didiere Pensee femme Jacquemin Reverts,8,28,28,1.0,0.0,unknown,unknown
Marguitte femme Nicolas de Cariolle,10,45,45,1.0,0.0,unknown,unknown
Colas Jean Mengenot le jeune,10,45,45,1.0,0.0,unknown,unknown
Alix veuve de Nicolas de Vaubexy cordonnier de Charmes,10,45,45,1.0,0.0,unknown,unknown
Annon femme Jean Mourrat,10,45,45,1.0,0.0,unknown,unknown
Urbain le Souche,10,45,45,1.0,0.0,unknown,unknown
Colas Jean George jeune fils de Robache,10,45,45,1.0,0.0,unknown,unknown
Demenge Breton,7,21,21,1.0,0.0,unknown,unknown
Idoulx de Mailley,10,45,45,1.0,0.0,unknown,unknown
Le maire Gaspard Vauthier,10,45,45,1.0,0.0,unknown,unknown
Claudin Galbain,10,45,45,1.0,0.0,unknown,unknown
B 7134 no 3; witch 114,3,3,3,1.0,0.0,unknown,unknown
B 5344 no 1; witch 098,3,3,3,1.0,0.0,unknown,unknown
Colas Claudon Grivey de Sachemont,10,45,45,1.0,0.0,unknown,unknown
Didier Jean Masson de Haillieulle,10,45,45,1.0,0.0,unknown,unknown
Demenge Gané laboureur de Bussang,9,36,36,1.0,0.0,unknown,unknown
Jean Colas Pierson de Robache,10,45,45,1.0,0.0,unknown,unknown
Nicolas des Grand,10,45,45,1.0,0.0,unknown,unknown
Catherine femme Jean Collin,8,28,28,1.0,0.0,unknown,unknown
Catherine veuve Jacot Rouyer de Rayegoutte,10,45,45,1.0,0.0,unknown,unknown
Pairson Grand Jean de Mouriviller,10,45,45,1.0,0.0,unknown,unknown
Catherine femme Colas de la Chambre,10,45,45,1.0,0.0,unknown,unknown
Bastien Colas Parisat,10,45,45,1.0,0.0,unknown,unknown
"Rollat Pivert
4 July 1602; interrogation
Prevot recorded that it had been imposs",4,6,6,1.0,0.0,unknown,unknown
Claudatte femme Colas le Clerc,10,45,45,1.0,0.0,unknown,unknown
Nicolas Hugo de Raon,10,45,45,1.0,0.0,unknown,unknown
B 8707 no 3; witch 255,3,3,3,1.0,0.0,unknown,unknown
"Colas Maimbourg de Ginfosse
3 years earlier had dispute with him about inheritan",10,45,45,1.0,0.0,unknown,unknown
Martin Bourdon,10,45,45,1.0,0.0,unknown,unknown
Jean Bertremin Grand Homme de Fouchifol,10,45,45,1.0,0.0,unknown,unknown
Barbe femme Demenge Anguevin,10,45,45,1.0,0.0,unknown,unknown
Halbix femme Demenge Colas Girard,10,45,45,1.0,0.0,unknown,unknown
Mengeon Jean du Treux,10,45,45,1.0,0.0,unknown,unknown
Germain Claudin,10,45,45,1.0,0.0,unknown,unknown
Jennon femme Didier Jobard,10,45,45,1.0,0.0,unknown,unknown
Claudatte femme Symon de Besmont,10,45,45,1.0,0.0,unknown,unknown
Estienne Pescheur,10,45,45,1.0,0.0,unknown,unknown
Jennon fille feu Jean Jennat,3,3,3,1.0,0.0,unknown,unknown
François Claudel Anthoine,9,36,36,1.0,0.0,unknown,unknown
Nicolas Barry tailleur de Charmes,10,45,45,1.0,0.0,unknown,unknown
"Jean Regnier
Had lost a pig - did not know why. Had suspected her over loss of c",7,21,21,1.0,0.0,unknown,unknown
Colin Oudenot manouvrier,7,21,21,1.0,0.0,unknown,unknown
Idotte femme Claudin Henryot,10,45,45,1.0,0.0,unknown,unknown
Jehenne veuve Colas Chalgotte,10,45,45,1.0,0.0,unknown,unknown
Dieudonné Jean Demenge Jacot,10,45,45,1.0,0.0,unknown,unknown
Gerard Ladouic,10,45,45,1.0,0.0,unknown,unknown
Adam Bessat,10,45,45,1.0,0.0,unknown,unknown
de St. Nicolas-de-,3,3,3,1.0,0.0,unknown,unknown
Liegey Prout,9,36,36,1.0,0.0,unknown,unknown
"B 8708 no 2; witch 263, Clement Cheneviere de la Bolle",9,36,36,1.0,0.0,unknown,unknown
Demenge Colas le maire,9,36,36,1.0,0.0,unknown,unknown
Benite veuve Claudon le Bailly,10,45,45,1.0,0.0,unknown,unknown
Clemance femme Collas Moictrier,9,36,36,1.0,0.0,unknown,unknown
Jean de Sainct Pierre,10,45,45,1.0,0.0,unknown,unknown
Claudon Ferry d'Aidoile,10,45,45,1.0,0.0,unknown,unknown
Demenge Colas Humbert,10,45,45,1.0,0.0,unknown,unknown
femme Gerardin Marchal,3,3,3,1.0,0.0,unknown,unknown
Anne femme Claude Aulbry de Girecourt,10,45,45,1.0,0.0,unknown,unknown
Cornelius Marchal,7,21,21,1.0,0.0,unknown,unknown
Colichon Chrestaille,10,45,45,1.0,0.0,unknown,unknown
Colas Henry mareschal a l'Hoste du Bois,9,36,36,1.0,0.0,unknown,unknown
Sebille femme Jean Noel,10,45,45,1.0,0.0,unknown,unknown
Marguitte femme Jean Thierion le vieux,10,45,45,1.0,0.0,unknown,unknown
Henry Maigrat le jeune du Grand Romberg,6,15,15,1.0,0.0,unknown,unknown
Chrestien du Prey,10,45,45,1.0,0.0,unknown,unknown
Valentin Thiehay,10,45,45,1.0,0.0,unknown,unknown
Marion femme Colas de la Maize,10,45,45,1.0,0.0,unknown,unknown
Nicolle fille Jean Trichart,9,36,36,1.0,0.0,unknown,unknown
Rose veuve Jehan Bourelle,10,45,45,1.0,0.0,unknown,unknown
Marguitte femme Colas des Mailles,10,45,45,1.0,0.0,unknown,unknown
Colatte femme Jean Chenal,10,45,45,1.0,0.0,unknown,unknown
Nicolas Thoussainct Grattain,10,45,45,1.0,0.0,unknown,unknown
Alix femme du maire Laurent Laurent de Brantigny,10,45,45,1.0,0.0,unknown,unknown
Dieudonnée veuve Jean Baulche,6,15,15,1.0,0.0,unknown,unknown
Catherine femme Hanso Mandray,10,45,45,1.0,0.0,unknown,unknown
Margueritte femme Claudon Pierre Loys de Rozieres,10,45,45,1.0,0.0,unknown,unknown
Jacotte femme Nicolas Paticier,10,45,45,1.0,0.0,unknown,unknown
Jean Thiebauld Gerard,10,45,45,1.0,0.0,unknown,unknown
Jean Genereux de Condé,10,45,45,1.0,0.0,unknown,unknown
Didie femme du precedent,10,45,45,1.0,0.0,unknown,unknown
Jennon femme Demenge Anthoine de la Vacherie,10,45,45,1.0,0.0,unknown,unknown
B 8979 no 2; witch 325,3,3,3,1.0,0.0,unknown,unknown
"Witch 282; B 8715 no 5, Fleuratte femme Bastien des Boeufs, de la Neuveville-les-",9,36,36,1.0,0.0,unknown,unknown
Jeannon femme Jehan Conat manouvrier de St Nicolas,9,36,36,1.0,0.0,unknown,unknown
Laurent Collon,10,45,45,1.0,0.0,unknown,unknown
Dieudonne George le petit Colin,8,28,28,1.0,0.0,unknown,unknown
"Witch 280: B8715 no 3, Claudatte femme Lambert Claudel Ferry de Vicq",7,21,21,1.0,0.0,unknown,unknown
Henry Jandel,10,45,45,1.0,0.0,unknown,unknown
"B 8986 no 2; witch 330, Barbe veuve Francois Barbier de Saint Nicolas",9,36,36,1.0,0.0,unknown,unknown
Jean George le jeune,6,15,15,1.0,0.0,unknown,unknown
Claude Remy Claude,10,45,45,1.0,0.0,unknown,unknown
Dieudegnon Claude de Reillon,10,45,45,1.0,0.0,unknown,unknown
Mongeotte femme Claudon Estienne,4,6,6,1.0,0.0,unknown,unknown
Zenelle femme du precedent,9,36,36,1.0,0.0,unknown,unknown
Mainne femme Didier Mongenot,9,36,36,1.0,0.0,unknown,unknown
Valence fille Colas des Roses,10,45,45,1.0,0.0,unknown,unknown
Jean Noel de Nompatelize,10,45,45,1.0,0.0,unknown,unknown
Jennon femme Claudon Jacquel,10,45,45,1.0,0.0,unknown,unknown
Vaultrin Henry Colas de Reillon,9,36,36,1.0,0.0,unknown,unknown
Anthoine fils Berkerhanns,10,45,45,1.0,0.0,unknown,unknown
Catherine femme Bastien Baillet,10,45,45,1.0,0.0,unknown,unknown
Colin Gillet garonnier,10,45,45,1.0,0.0,unknown,unknown
Symon Jacquot de Brehimont,10,45,45,1.0,0.0,unknown,unknown
Alizon femme Colas Liebault,10,45,45,1.0,0.0,unknown,unknown
Magdelaine femme à Mongin Fourney de la Neuveville,9,36,36,1.0,0.0,unknown,unknown
Catherine veuve Berthremin Rembault le drappier,10,45,45,1.0,0.0,unknown,unknown
Mongeatte veuve de Aulbry Jean Aulbry de Charmes,10,45,45,1.0,0.0,unknown,unknown
Barbellon femme Nicolas Mulnier,10,45,45,1.0,0.0,unknown,unknown
Demenge Mathieu d'Entre-deux-Eaux,10,45,45,1.0,0.0,unknown,unknown
Jehenne fille Demenge Nicklauss,10,45,45,1.0,0.0,unknown,unknown
Claudatte femme Claude Maire Aulbric de Sachemont,10,45,45,1.0,0.0,unknown,unknown
Colas Toussainct Didier Bejolley,10,45,45,1.0,0.0,unknown,unknown
Laurent Gespar,10,45,45,1.0,0.0,unknown,unknown
B 4500 no 2 Witch 084,3,3,3,1.0,0.0,unknown,unknown
Estienne Henry de Pajaille,10,45,45,1.0,0.0,unknown,unknown
Colas Claudon Claude,10,45,45,1.0,0.0,unknown,unknown
Claudon Corbel,7,21,21,1.0,0.0,unknown,unknown
Barbelline femme Colas Goudot,10,45,45,1.0,0.0,unknown,unknown
Barbelline femme Jean Danel,10,45,45,1.0,0.0,unknown,unknown
Jean Camus bourgeois de Saint Dié,10,45,45,1.0,0.0,unknown,unknown
Nicolas Guerlot,10,45,45,1.0,0.0,unknown,unknown
Jean Valentin,10,45,45,1.0,0.0,unknown,unknown
Jean Grand Michiel,10,45,45,1.0,0.0,unknown,unknown
Georgeatte femme à Jacquat Frouart,9,36,36,1.0,0.0,unknown,unknown
Pierot Blaise Andre demeurant a Seuch,10,45,45,1.0,0.0,unknown,unknown
Alizon femme Michiel le Geay de Rozieres,7,21,21,1.0,0.0,unknown,unknown
Jean Virion de Domjevin,10,45,45,1.0,0.0,unknown,unknown
Jacquot Charpentier de St Remy,10,45,45,1.0,0.0,unknown,unknown
"Jean Guezey
Long reputation; 6 years earlier had passed Jean in woods without sa",10,45,45,1.0,0.0,unknown,unknown
Nicolas Menusier de St Dié,10,45,45,1.0,0.0,unknown,unknown
Agnelle femme Petter Lhore,10,45,45,1.0,0.0,unknown,unknown
Pieron Urbain,10,45,45,1.0,0.0,unknown,unknown
Dieudonne Jean,10,45,45,1.0,0.0,unknown,unknown
Jennon femme Estienne Carriot du Vivier,10,45,45,1.0,0.0,unknown,unknown
Odille veuve Jean de Beufville,10,45,45,1.0,0.0,unknown,unknown
Catherine femme Demenge Nicklauss,10,45,45,1.0,0.0,unknown,unknown
Jennon femme Claudon Bresson,10,45,45,1.0,0.0,unknown,unknown
Thomas de la Haye,7,21,21,1.0,0.0,unknown,unknown
Jacqueline Manouvrier,3,3,3,1.0,0.0,unknown,unknown
Colas Demenge Henry de Ste Margaree,10,45,45,1.0,0.0,unknown,unknown
Anthoine Grand Anthoine,10,45,45,1.0,0.0,unknown,unknown
Chretienne Simon,3,3,3,1.0,0.0,unknown,unknown
Claudon fille Claudin Fulpin,10,45,45,1.0,0.0,unknown,unknown
Had heard from Jean Colin how he had been to devin after loss of a cow,10,45,45,1.0,0.0,unknown,unknown
Peccatte femme Demengeon Claude Girard,10,45,45,1.0,0.0,unknown,unknown
"B 8680 no 8; witch 178, Colas François de Sarupt",9,36,36,1.0,0.0,unknown,unknown
Marguitte veuve Jean Colas de Bul de Pajaille,10,45,45,1.0,0.0,unknown,unknown
Gratien Doridant,10,45,45,1.0,0.0,unknown,unknown
Nicolas fils Holbin le Jalley,8,28,28,1.0,0.0,unknown,unknown
Anthoine Rougier,10,45,45,1.0,0.0,unknown,unknown
Francois Farrant du Grand Rombach,6,15,15,1.0,0.0,unknown,unknown
Adrian Jacot de Moriviller,10,45,45,1.0,0.0,unknown,unknown
"Marguitte femme Colas Demenge Anthoine
Quarrel when witness and her husband had ",10,45,45,1.0,0.0,unknown,unknown
Hannix femme Demenge Martin,10,45,45,1.0,0.0,unknown,unknown
Paccatte femme Remy Claudon Bustal,5,10,10,1.0,0.0,unknown,unknown
B 8979 no 3; witch 326,3,3,3,1.0,0.0,unknown,unknown
Mengeotte femme Mengeon Jacquot Fery,10,45,45,1.0,0.0,unknown,unknown
Margueritte femme Claudon Chastellain,9,36,36,1.0,0.0,unknown,unknown
Jehennon femme Demenge Foelix,9,36,36,1.0,0.0,unknown,unknown
Annon femme du precedent,10,45,45,1.0,0.0,unknown,unknown
Berthremin Michiel Flandrey,10,45,45,1.0,0.0,unknown,unknown
Catherine femme Vincent Crolbecier,10,45,45,1.0,0.0,unknown,unknown
Barbe femme Jean Robert de Girecourt,10,45,45,1.0,0.0,unknown,unknown
Nicolas Jan Virion,10,45,45,1.0,0.0,unknown,unknown
Mengeotte femme de Guillaume Redoubte de Charmes,10,45,45,1.0,0.0,unknown,unknown
"B 8979 no 4; witch 327, Mengeotte Gourdot, femme Jean Pierre Cordier de St Nicolas",5,10,10,1.0,0.0,unknown,unknown
Demenge Michiel de Combrimont,7,21,21,1.0,0.0,unknown,unknown
Simon Honguey de Ste Margaree,10,45,45,1.0,0.0,unknown,unknown
"Demenge Jourdain
Start of deposition missing; wife had died from illness she sus",10,45,45,1.0,0.0,unknown,unknown
Didielle femme Demenge Colinel,10,45,45,1.0,0.0,unknown,unknown
Claudon Hermemant,10,45,45,1.0,0.0,unknown,unknown
Mathieu Sterby de la Grandefosse,10,45,45,1.0,0.0,unknown,unknown
Alizon femme Demenge Barbouiller,10,45,45,1.0,0.0,unknown,unknown
Annon Bourguignotte,3,3,3,1.0,0.0,unknown,unknown
"B 8979 no 5; witch 328, Jehanne Villaume, veuve Pierre Louvet, drappier de St",4,6,6,1.0,0.0,unknown,unknown
"B 8699; witch 235, Claudatte veuve Jean Henri de Lubine",8,28,28,1.0,0.0,unknown,unknown
Demenge Reullemant,10,45,45,1.0,0.0,unknown,unknown
Claude Vincent Lyenard du Chanoy,10,45,45,1.0,0.0,unknown,unknown
Bastienne femme Colas Simonatte de Domjevin,10,45,45,1.0,0.0,unknown,unknown
Aulbry Colas Aulbry de la Fosse,10,45,45,1.0,0.0,unknown,unknown
Jeanne Collignon,10,45,45,1.0,0.0,unknown,unknown
Laurent Pasquin,10,45,45,1.0,0.0,unknown,unknown
Jehenne femme Estienne Haxaire de Rozieres,5,10,10,1.0,0.0,unknown,unknown
Remy Eurat vigneron de Rugney,8,28,28,1.0,0.0,unknown,unknown
Thomas Genin dit Phillipe,8,28,28,1.0,0.0,unknown,unknown
Nicolas Claudon laboureur de Gondrexon,10,45,45,1.0,0.0,unknown,unknown
Jean Vaguenaire,10,45,45,1.0,0.0,unknown,unknown
Annon femme Remy Masson,10,45,45,1.0,0.0,unknown,unknown
"(Unknown witness)
Repeated story about curé and his sickness; had not yet been a",10,45,45,1.0,0.0,unknown,unknown
Annon femme Antoine Clauderot de Raon,10,45,45,1.0,0.0,unknown,unknown
Le maire Claudon Chadat,10,45,45,1.0,0.0,unknown,unknown
Marguitte fille feu Jean Voirin de Moyenmoutier,10,45,45,1.0,0.0,unknown,unknown
Marye femme Didier de la Santz,10,45,45,1.0,0.0,unknown,unknown
Jehanne veuve Nicolas Guerin tixerand de St Nicolas,9,36,36,1.0,0.0,unknown,unknown
Colas Cuguin,10,45,45,1.0,0.0,unknown,unknown
Alizon femme Georgeon Claudon Noel moictrier a la grange du haut ban,10,45,45,1.0,0.0,unknown,unknown
Henry Hullatte,10,45,45,1.0,0.0,unknown,unknown
Marguitte veuve de Jean Gamel de Haillieulle,10,45,45,1.0,0.0,unknown,unknown
Mengeon femme Claudon Chapelier de Rozieres,5,10,10,1.0,0.0,unknown,unknown
Demenge Mareschal bourgeois de St. Dié,7,21,21,1.0,0.0,unknown,unknown
Colin Humbert Guidat,10,45,45,1.0,0.0,unknown,unknown
Annette femme honnorable homme Claude Vaultrin,9,36,36,1.0,0.0,unknown,unknown
"B 2583 no 7; witch 021, Royne veuve Dilan Parmentier, dite des Tartres, de",10,45,45,1.0,0.0,unknown,unknown
"? Parisot Goeury
Told of wife's death",10,45,45,1.0,0.0,unknown,unknown
Rose femme Claudin Partye boucher,9,36,36,1.0,0.0,unknown,unknown
"B 8687 no 1; witch 199, Mengeotte femme Jacot Blaise, du Viel Marché",9,36,36,1.0,0.0,unknown,unknown
Jennon femme Laurent Jean Mengenot,10,45,45,1.0,0.0,unknown,unknown
Jean Bon Temps,10,45,45,1.0,0.0,unknown,unknown
Abraham Thomassin cuisenier de St Nicolas,9,36,36,1.0,0.0,unknown,unknown
Claude fils Estienne Chastelain,8,28,28,1.0,0.0,unknown,unknown
George Voiry dit de Bul,10,45,45,1.0,0.0,unknown,unknown
Thoussainct Bastien,10,45,45,1.0,0.0,unknown,unknown
Nicolas Piernille of same,5,10,10,1.0,0.0,unknown,unknown
Florentin Cole de Dompierre,6,15,15,1.0,0.0,unknown,unknown
Georgeon Claudon Colas Claude,10,45,45,1.0,0.0,unknown,unknown
Barbon fille de Jean Michiel marchal à Charmes,10,45,45,1.0,0.0,unknown,unknown
Nicolas Jean Mengeotte de Gondrexon,10,45,45,1.0,0.0,unknown,unknown
Claude Batillot dit Michiel,10,45,45,1.0,0.0,unknown,unknown
Claudon femme Gabriel Ozelle,10,45,45,1.0,0.0,unknown,unknown
Catherine femme François Colas,4,6,6,1.0,0.0,unknown,unknown
Remy Tousssain Beustal,9,36,36,1.0,0.0,unknown,unknown
Nicolle veuve de Jean Jalley de la pouxerie,7,21,21,1.0,0.0,unknown,unknown
Claudatte femme Claudon Ferry,10,45,45,1.0,0.0,unknown,unknown
Jannon femme Claude Louys,10,45,45,1.0,0.0,unknown,unknown
Zabel femme Didier Pierson de Domjevin,10,45,45,1.0,0.0,unknown,unknown
Mathiotte de La Meix,10,45,45,1.0,0.0,unknown,unknown
Jacques Amand tisserand de Neufchateau,6,15,15,1.0,0.0,unknown,unknown
Colin le Comte,10,45,45,1.0,0.0,unknown,unknown
Anne femme Didier Villaume de Docelles,10,45,45,1.0,0.0,unknown,unknown
Jeanne femme Michiel Godar,10,45,45,1.0,0.0,unknown,unknown
Barbelline femme Claude Jean Michiel,10,45,45,1.0,0.0,unknown,unknown
Mengeon Didier le Moullot,10,45,45,1.0,0.0,unknown,unknown
Thomas Vagnier de Robache,10,45,45,1.0,0.0,unknown,unknown
"B 5354 no 1; Witch 102, Jennon femme Lux Barquel de Blanche Eglise",9,36,36,1.0,0.0,unknown,unknown
Messire Didier Mathieu,10,45,45,1.0,0.0,unknown,unknown
Claudatte femme a Claudon Ferry of Le Mesnil,10,45,45,1.0,0.0,unknown,unknown
Claudon Vincent femme Jean Pieron de Condé,10,45,45,1.0,0.0,unknown,unknown
Jean Jeandel de La Bolle,10,45,45,1.0,0.0,unknown,unknown
Mengeon Valentin de Ste Margaree,10,45,45,1.0,0.0,unknown,unknown
Anne fille de Didier Simon,10,45,45,1.0,0.0,unknown,unknown
"B 8702 no 6; witch 245, Jennon veuve Demenge Napuel, de Raves",10,45,45,1.0,0.0,unknown,unknown
Didier Jean Jacquemin,10,45,45,1.0,0.0,unknown,unknown
"B 8707 no 1; witch 253, Claudette femme George Mengin, de la Bolle",9,36,36,1.0,0.0,unknown,unknown
Claudon Valentin Flandrey,10,45,45,1.0,0.0,unknown,unknown
François Louy,10,45,45,1.0,0.0,unknown,unknown
"B 8702 no 7; Witch 246, Claudatte femme Jean Claudel le Maimbourg, de Raves",10,45,45,1.0,0.0,unknown,unknown
Nicolas Queriot,10,45,45,1.0,0.0,unknown,unknown
Rose veuve Didier Chotel de la Neufville,8,28,28,1.0,0.0,unknown,unknown
